,ID,Topic,Source,Question,Translation
464,Ta-pe-25,Sport,Persian (Iran),درایران معروف‌ترین رقابت در یک لیگ ورزشی ملی چیست؟ (به عنوان مثال، ___ در مقابل ___),"What is the most famous rivalry in a national sports league in Iran? (e.g., ___ vs ___)"
465,Ta-pe-29,Sport,Persian (Iran),درایران کدام ورزش حرفه‌ای پردرآمدترین است؟,Which professional sport is the highest paying in Iran?
466,Ta-pe-30,Sport,Persian (Iran),درایران محبوب‌ترین برنامه تلویزیونی ورزشی چه برنامه‌ای است/بوده است؟,What is/was the most popular sports-related TV program in Iran?
467,Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),درایران کدام روز از سال معمولاً به آتش‌بازی اختصاص دارد؟,What day of the year is usually dedicated to fireworks in Iran?
468,Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),نماد معمول شب سال نو که معمولاً درایران یافت می‌شود، چیست؟,What is the common symbol of New Year's Eve that is usually found in Iran?
469,Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),مردم درایران معمولاً در شب سال نو چه غذایی می‌خورند؟,What food do people from Iran usually eat on New Year's Eve?
470,Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),معمولاً در جشن طولانی‌ترین شب سال درایران چه چیزی خورده می‌شود؟,What is usually eaten during the celebration of the longest night of the year in Iran?
471,Th-en-01,Sport,English (US),درایران محبوب‌ترین ورزش تابستانی چیست؟,What is the most popular summer sport in Iran?
472,Th-en-03,Sport,English (US),درایران محبوب‌ترین لیگ ورزشی حرفه‌ای چیست؟,What is the most popular professional sports league in Iran?
473,Th-en-05,Sport,English (US),درایران محبوب‌ترین تیم ورزشی زنان کدام است؟,What is the most popular women's sports team in Iran?
474,Th-en-09,Sport,English (US),درایران محبوب‌ترین تورنمنت چیست؟,What is the most popular tournament in Iran?
475,Th-en-11,Sport,English (US),درایران محبوب‌ترین ورزشکار چه کسی است؟,Who is the most popular sportperson in Iran?
476,Th-en-12,Sport,English (US),درایران کدام ورزش در مسابقات بین‌المللی بیشترین موفقیت را کسب کرده است؟,In which sport has Iran been most successful in international competitions?
477,Th-en-15,Sport,English (US),درایران محبوب‌ترین ورزش زمستانی چیست؟,What is the most popular winter sport in Iran?
478,Th-en-19,Work life,English (US),کدام شهر یا منطقه درایران به صنعت تولیدی معروف است؟,What is a city or region in Iran known for manufacturing industry?
479,Th-en-21,Work life,English (US),در کشور شما مهم‌ ترین مزیتی که معمولاً به کارمندان ارائه می‌شود، چیست؟,What is regarded as the most important perk typically offered to employees in Iran?
480,Th-en-22,Work life,English (US),بدترین دوره اقتصادی برایایران چه زمانی بود؟,What was the most catastrophic economic period for Iran?
481,Th-en-24,Work life,English (US),کدام منطقه درایران مرکز عمده‌ای برای کارکنان فناوری و استارت‌آپ‌ها است؟,What region in Iran is a major hub for tech workers and start ups?
482,Th-en-27,Work life,English (US),مهم‌ترین صنعت درایران چیست؟,What is the most important industry in Iran?
483,Th-en-35,Family,English (US),درایران کدام یک از وعده‌های غذایی روزانه معمولاً با اعضای خانواده به اشتراک گذاشته می‌شود؟ (مثلاً صبحانه، ناهار، شام),"Which one of the daily meals is commonly shared with family members in Iran? (e.g., breakfast, lunch, dinner)"
484,Th-en-36,Family,English (US),درایران یک فعالیت خانوادگی محبوب با فرزند برای انجام دادن در آخر هفته‌ها چیست؟,What is a popular family activity with a child to do on weekends in Iran?
485,Th-en-37,Family,English (US),در کشور شما در چه سنی فرزندان  معمولاً از والدین خود مستقل می‌شوند؟ (فقط اعداد را وارد کنید.),"At what age do children typically become independent from their parents in Iran? (Provide Arabic numerals (e.g., 12) only.)"
486,Th-en-38,Family,English (US),درایران مهم‌ترین تعطیلی خانوادگی چیست؟,What is the most important family holiday in Iran?
487,Th-en-39,Family,English (US),درایران یک بازی خانوادگی محبوب چیست؟,What is a popular family game in Iran?
488,Th-en-41,Family,English (US),در کشور شما میانگین سنی زوج‌ها برای داشتن اولین فرزند چقدر است؟ (فقط اعداد ارائه دهید.),"What is the average age for couples to have their first child in Iran? (Provide Arabic numerals (e.g., 20) only.)"
489,Th-en-43,Family,English (US),در کشور شما یک خانواده معمولی چند ماشین دارد؟ (فقط اعداد را وارد کنید.),"How many cars are owned by a typical family in Iran? (Provide Arabic numerals (e.g., 12) only.)"
490,Th-en-44,Family,English (US),درایران محبوب‌ ترین غذا برای وعده‌های غذایی خانوادگی در آخر هفته‌ها چیست؟,What is Iran's most popular food for family meals on weekends?
491,Th-en-45,Family,English (US),درایران محبوب‌ترین فعالیت خانوادگی عصرهای روز های غیر آخر هفته چیست؟,What is the most popular weekday evening family activity in Iran?
492,Th-en-48,Education,English (US),درایران بالاترین نمره‌ای که به دانش‌آموزان برتر دبیرستانی در تکالیف و امتحانات داده می‌شود چیست؟,What is the highest grade given to top-achieving high school students on assignments and exams in Iran?
493,Th-en-49,Education,English (US),درایران مهم‌ترین امتحان برای دانش‌آموزان دبیرستانی چه امتحانی است؟,What is considered the most important exam for high school students in Iran?
494,Th-en-51,Education,English (US),درایران کدام درس برای دانش‌آموزان مهم‌ترین تلقی می‌شود؟,Which subject is considered the most important for students in Iran?
495,Th-en-53,Education,English (US),درایران محبوب‌ترین رویداد اجتماعی فوق‌برنامه در مدارس چیست؟,What is the most popular extracurricular social event at schools in Iran?
496,Th-en-58,Education,English (US),درایران پیشرفته‌ترین درس ریاضی که قبل از دانشگاه تدریس می‌شود، چیست؟,What is the most advanced math subject learned before university in Iran?
497,Tmp-ar-01,Education,Arabic (Algeria),در ایران دانشجویان دانشگاه معمولاً برای مطالعه برای امتحانات نهایی خود به کجا می‌روند؟,Where do university students in Iran usually go to study for their final exams?
498,Tmp-ar-02,Education,Arabic (Algeria),در ایران یک وسیله حمل و نقل عمومی رایج که مردم برای رفتن به دانشگاه استفاده می‌کنند چیست؟,What is a common public transport that people use to go to university in in Iran?
499,Tmp-ar-04,Education,Arabic (Algeria),در ایران دانش‌آموزان دبستانی معمولاً بعد از مدرسه چه کارهایی انجام می‌دهند؟,What do elementary students in Iran usually do after school?
